Apoly_gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene_symbol	function_protein
Apoly002473	3011.22000107512	0.567418101960979	0.176334433254973	3.21785196167849	0.00129154459274897	0.00521260817866455	g25079	SERHL_DANRE	Serine hydrolase-like protein
Apoly002474	1444.19446614701	-0.602618278170342	0.200719523921065	-3.00229029243477	0.00267956520466069	0.009337605103932	g25081	SEPT3_DANRE	Neuronal-specific septin-3
Apoly002476	647.925895496203	-1.3242396761543	0.32933017984513	-4.02100917922868	5.79493465824236e-05	0.000460230018149194	g25085	NMDE2_HUMAN	Glutamate receptor ionotropic, NMDA 2B
Apoly002478	61.29770815685	0.869336169170643	0.187643163398785	4.63292215620508	3.6054013420025e-06	5.43215645447263e-05	g25087	No_ID	No_Description
Apoly002480	13.4067359630812	0.569027872717562	0.219766388781239	2.58923976442997	0.00961880953263748	0.0257853391851178	g25089	EMP2_PANTR	Epithelial membrane protein 2
Apoly002482	139.621740784554	-0.551908845766099	0.197092316876495	-2.80025550722987	0.00510621719724585	0.015517687436085	g25091	RFOX2_MOUSE	RNA binding protein fox-1 homolog 2
Apoly002495	214.975790516635	-0.921374496161554	0.287508289762206	-3.20468845236988	0.00135208745265396	0.00540807454851228	g25105	KITA_DANRE	Mast/stem cell growth factor receptor kita
Apoly002496	346.408570791646	-0.835728880856138	0.195153656684949	-4.28241466264358	1.8487604422016e-05	0.000191272229636308	g25106	CLOCK_CHICK	Circadian locomoter output cycles protein kaput
Apoly002504	763.388087008216	-0.67672364837888	0.276111278187905	-2.45090911468796	0.0142495927538461	0.0353219466104989	g25115	PTPRS_CHICK	Receptor-type tyrosine-protein phosphatase S
Apoly002507	1497.85596936224	-0.506737417545231	0.178402600442323	-2.84041497314977	0.00450548820272521	0.0140529174025944	g25121	AGRL3_MOUSE	Adhesion G protein-coupled receptor L3 {ECO:0000312|MGI:MGI:2441950}
Apoly002509	608.383069593121	0.618839331864631	0.119740617796143	5.16816551688583	2.36402908759079e-07	7.12363182268348e-06	g25123	SIM18_HUMAN	Small integral membrane protein 18
Apoly002510	203.316285933445	0.561934211733461	0.211380963352264	2.65839554717613	0.00785136841845239	0.021951876379299	g25124	DCTN6_DANRE	Dynactin subunit 6
Apoly002517	509.633886096239	-1.34201484179698	0.228887862827073	-5.86319792242931	4.54036475054117e-09	3.70143345451794e-07	g25134	PCDH7_HUMAN	Protocadherin-7
Apoly002525	1318.1979711872	-1.05837365625682	0.159290957293345	-6.6442795890024	3.04703699829759e-11	8.33402359850398e-09	g25142	ANK2_HUMAN	Ankyrin-2
Apoly002527	8.17895444647046	1.46527134285271	0.340296661252664	4.30586458726604	1.66334788610969e-05	0.000176647545504849	g25144	IL8_CHICK	Interleukin-8
Apoly002528	4.66611290447588	1.18811992664969	0.393222085821511	3.02149845975079	0.00251526919991169	0.00885300859381314	g25145	IL8_CHICK	Interleukin-8
Apoly002531	141.507867657754	-0.910723221515098	0.204196021769724	-4.46004390106159	8.19428661871204e-06	0.000102739725078389	g25149	ZBTB5_HUMAN	Zinc finger and BTB domain-containing protein 5
Apoly002535	186.690914638431	-0.510422564686682	0.137983836800509	-3.69914749815683	0.000216324862234226	0.00127173386245238	g25153	PTN9_MOUSE	Tyrosine-protein phosphatase non-receptor type 9
Apoly002537	32.4171081163328	0.566151925181257	0.189275053185669	2.9911597733162	0.0027792003995735	0.00959630057125141	g25155	MELK_DANRE	Maternal embryonic leucine zipper kinase
Apoly002545	170.769409923667	-0.675966415977714	0.237863275033766	-2.84182758301699	0.004485574293989	0.0140111603177567	g25165	KLHL5_HUMAN	Kelch-like protein 5
Apoly002546	53.5299398251491	-0.729879904150119	0.19941857315904	-3.66003974749146	0.000252176128117555	0.00143069719582027	g25166	KLHL5_HUMAN	Kelch-like protein 5
Apoly002550	17933.6224121003	0.982341713756371	0.137072057949215	7.16660804874123	7.68787277416969e-13	5.03478787980373e-10	g25170	RL9_ICTPU	60S ribosomal protein L9
Apoly002564	50.5905076000946	-0.597040146060333	0.186384886310846	-3.20326480262252	0.00135878978389853	0.00542935588453416	g25190	LCORL_CHICK	Ligand-dependent nuclear receptor corepressor-like protein
Apoly002565	58.6791021973846	-0.564926824165736	0.161495029024951	-3.49810658307294	0.000468573834759418	0.00232417827102204	g25191	LCORL_MOUSE	Ligand-dependent nuclear receptor corepressor-like protein
Apoly002568	708.302184964943	-0.511651835945632	0.102552343657705	-4.9891774063536	6.06369418161943e-07	1.43534216369008e-05	g25195	F184B_HUMAN	Protein FAM184B
Apoly002569	95.2643775963654	0.619062126191806	0.255101416215444	2.42672947636238	0.0152356116919051	0.037156661235211	g25196	HASP_BOVIN	Serine/threonine-protein kinase haspin
Apoly002570	252.740163718551	-0.880403599447979	0.166043562746934	-5.30224469339892	1.14387376204771e-07	4.10103792024661e-06	g25197	APBB2_HUMAN	Amyloid-beta A4 precursor protein-binding family B member 2
Apoly002587	36.7813289369955	-0.561501321132018	0.183723439270407	-3.05623127545306	0.0022413829479264	0.0080860174032152	g25222	RHG07_HUMAN	Rho GTPase-activating protein 7
Apoly002590	449.09234504499	-0.571365297316925	0.234360334403751	-2.43797782065198	0.0147696801804096	0.0362407776326348	g25225	CGT_HUMAN	2-hydroxyacylsphingosine 1-beta-galactosyltransferase
Apoly002597	205.454694249512	-0.727245004483728	0.173565816529741	-4.19002438973409	2.7892447214692e-05	0.000262705134432911	g25237	CTNA2_MOUSE	Catenin alpha-2
Apoly002604	19.5893007967536	-1.28350746142023	0.29978962121645	-4.28136056282458	1.85754101198712e-05	0.000191877540812361	g25252	NK3R_HUMAN	Neuromedin-K receptor
Apoly002616	272.862091309392	1.34867688119132	0.332052099661727	4.06164238252148	4.87286839875495e-05	0.000402787977262041	g25274	SMU1_MOUSE	WD40 repeat-containing protein SMU1
Apoly002622	51.6614943712343	0.512679888331343	0.149065748362171	3.43928698553697	0.000583248582711626	0.00276189079405527	g25280	MTP_MEGAM	Microsomal triglyceride transfer protein {ECO:0000303|PubMed:26210738, ECO:0000312|EMBL:AKN79614.1}
Apoly002626	38.4327986124376	0.561779225752321	0.168824090482285	3.32760107960581	0.000875972042727408	0.00381770690405177	g25284	SODE_MOUSE	Extracellular superoxide dismutase [Cu-Zn]
Apoly002630	358.171547448404	0.548771867302301	0.177755956431979	3.08722069469608	0.00202037536890428	0.00743478458004538	g25288	DHX15_HUMAN	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15
Apoly002646	39.2448213063485	0.759286389185163	0.328842670414284	2.30896552515096	0.02094549436757	0.0480743139999589	g25307	HELT_DANRE	Hairy and enhancer of split-related protein helt
Apoly002655	207.627957754966	0.647183901920124	0.11960300644308	5.41110061667325	6.263856299248e-08	2.64090095947051e-06	g25317	CCD86_HUMAN	Coiled-coil domain-containing protein 86
Apoly002658	635.566777851852	-1.01424017154552	0.233616269452423	-4.34147918688547	1.41526686930826e-05	0.000154993022192305	g25321	FBX41_HUMAN	F-box only protein 41
Apoly002661	146.108989259764	-1.10952843556473	0.232012057322207	-4.78220161646114	1.73385644029767e-06	3.11380964191301e-05	g25324	WBP1_HUMAN	WW domain-binding protein 1
Apoly002664	961.016886888409	0.50539873542687	0.143095255708181	3.53190420552829	0.000412578785172627	0.00211037109926754	g25330	NDUB6_PONAB	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6
Apoly002667	166.094708170379	0.554995238381202	0.222990238649404	2.48887683040598	0.0128147352844498	0.032486594081753	g25333	CDN2B_HUMAN	Cyclin-dependent kinase 4 inhibitor B
Apoly002669	383.008818917758	-0.531887942583251	0.199906729794772	-2.66068052400886	0.00779829109138097	0.0218470020066109	g25339	TET2_HUMAN	Methylcytosine dioxygenase TET2
Apoly002674	439.572926818835	-0.526425028269132	0.1355813050998	-3.88272577758149	0.000103292033191127	0.000717602042470323	g25345	NPNT_PONAB	Nephronectin
Apoly002689	15.524770785351	1.01677479100104	0.338489131333059	3.00386244898533	0.00266575815669567	0.00929773664203797	g25366	TT39B_XENTR	Tetratricopeptide repeat protein 39B
Apoly002691	1102.65952101721	0.628664357703591	0.174187032911213	3.60913408533708	0.000307220791912325	0.00167108718125733	g25368	PSIP1_BOVIN	PC4 and SFRS1-interacting protein
Apoly002692	193.865374699698	-1.71306922350242	0.368762954843676	-4.64544825070243	3.3933883155584e-06	5.16420606009108e-05	g25373	BNC2_MOUSE	Zinc finger protein basonuclin-2
Apoly002693	6.51387148483892	-2.40790131813839	0.548360633514595	-4.39109077306568	1.12783440693212e-05	0.000130594270735542	g25374	No_ID	No_Description
Apoly002697	55.6267946872067	0.706949704095312	0.250485773659715	2.82231479164044	0.00476783522040644	0.0146962125157398	g25384	SPAG5_HUMAN	Sperm-associated antigen 5
Apoly002698	310.600844949594	0.904156920384281	0.205219348272368	4.40580738607688	1.05390582602825e-05	0.000124377122182568	g25385	HEMGN_HUMAN	Hemogen
Apoly002706	783.370907422387	0.623704992854409	0.154179090265805	4.04532801289163	5.22499134651147e-05	0.000423321257669736	g25395	PPM1K_XENLA	Protein phosphatase 1K, mitochondrial
Apoly002708	660.363235119446	0.556371605032667	0.218800087965711	2.542830810561	0.0109958458112415	0.0286671155325719	g25397	FA13A_HUMAN	Protein FAM13A
Apoly002715	96.7088166228454	0.562216921654109	0.241502083246256	2.32800029754122	0.0199120878681148	0.046117268695609	g25405	AIMP1_MOUSE	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1
Apoly002716	38.4072049182071	-1.40817896289474	0.218613470443264	-6.44140985475185	1.18368746028162e-10	2.23614495501471e-08	g25406	RN150_MOUSE	RING finger protein 150
Apoly002740	138.31295347191	-1.00387555443383	0.220373089243838	-4.55534547289057	5.22995510925479e-06	7.28227696892479e-05	g25446	ZBT20_HUMAN	Zinc finger and BTB domain-containing protein 20
Apoly002746	51.9054885340144	-1.3168459122392	0.268319781372278	-4.90774815596677	9.21280489911025e-07	1.93130978938226e-05	g25458	SLIT1_RAT	Slit homolog 1 protein
Apoly002747	13.1120603984759	-1.72630050105523	0.397428492364012	-4.34367574097853	1.40118288906735e-05	0.000153965549337283	g25462	LCOR_MOUSE	Ligand-dependent corepressor
Apoly002749	64.7376494624591	0.827332356652431	0.17513539243232	4.72395867655448	2.31297435618464e-06	3.85436871721456e-05	g25467	HOGA1_DANRE	4-hydroxy-2-oxoglutarate aldolase, mitochondrial
Apoly002753	48.3272400416273	-0.52911124216545	0.208403259524311	-2.53888179759361	0.011120738859675	0.0289006820603222	g25476	CNNM1_HUMAN	Metal transporter CNNM1
Apoly002754	1790.65062390038	-0.55170093891322	0.0968844773948472	-5.69442034212348	1.2379176412938e-08	8.1071226328331e-07	g25477	AATC_CHICK	Aspartate aminotransferase, cytoplasmic
Apoly002800	64.070848339233	-0.951090298883745	0.280816152938912	-3.38687888474365	0.000706925885512395	0.00322474410788531	g25540	KCNH1_RAT	Potassium voltage-gated channel subfamily H member 1
Apoly002804	25.8418766055441	0.67170196418637	0.243923266121195	2.75374290803662	0.00589180302881428	0.0174121922543794	g25544	No_ID	No_Description
Apoly002811	234.157118280768	-0.981556731487823	0.226655250142081	-4.33061546499596	1.48693150596513e-05	0.000161134822381119	g25558	ZN827_HUMAN	Zinc finger protein 827
Apoly002812	588.093825113315	0.735441402502567	0.163478799459873	4.49869588553643	6.83715806016794e-06	8.87249963065519e-05	g25561	LSM6_MOUSE	U6 snRNA-associated Sm-like protein LSm6
Apoly002819	81.9749126656182	-1.06034416573348	0.246869085515162	-4.29516787620765	1.74561191192147e-05	0.000183597629729771	g25577	DCLK2_AILME	Serine/threonine-protein kinase DCLK2
Apoly002822	116.369288728572	-1.12466192008392	0.194284379658351	-5.78874082446378	7.09160200700428e-09	5.16032239376345e-07	g25583	LRBA_MOUSE	Lipopolysaccharide-responsive and beige-like anchor protein
Apoly002827	114.311671047329	0.548431323306361	0.212510123704729	2.58073033766795	0.00985915607118857	0.0263339504337347	g25590	DCTP1_HUMAN	dCTP pyrophosphatase 1 {ECO:0000305}
Apoly002829	34.3299123786254	-0.785577198873372	0.179793201582005	-4.36933761655645	1.24623968836652e-05	0.000141589994050602	g25598	No_ID	No_Description
Apoly002837	73.1945010040131	-0.527442535054131	0.171759302254893	-3.07082369414496	0.0021346915940717	0.00777680062093948	g25608	FGFP1_HUMAN	Fibroblast growth factor-binding protein 1
Apoly002839	164.895810543827	0.556727320335382	0.204982246190203	2.71597824047061	0.0066080260967457	0.0190981547426609	g25610	PRM1A_DANRE	Prominin-1-A
Apoly002843	260.946249879535	0.633816101430192	0.181458594728585	3.49289656066287	0.000477811555223994	0.00236105724987068	g25616	MED28_DANRE	Mediator of RNA polymerase II transcription subunit 28
Apoly002847	32.1884297089277	-0.61329109170117	0.177985393052152	-3.44573833382758	0.00056950151995401	0.00271182655417752	g25624	TLL1_DANRE	Dorsal-ventral patterning tolloid-like protein 1
Apoly002858	921.571740379012	0.774612437408613	0.297100396283858	2.60724134702441	0.0091275000416111	0.0247817464615968	g25643	FAT1_HUMAN	Protocadherin Fat 1
Apoly002873	249.356946618437	-0.587839119252512	0.150334751882911	-3.91020114703987	9.22192940552347e-05	0.000657175361009502	g25662	PCD23_HUMAN	Protocadherin-23
Apoly002903	77.2778408191831	0.736922793518668	0.278397439427145	2.64701713864547	0.00812052373337386	0.0225440059049874	g25699	PDIA1_CHICK	Protein disulfide-isomerase
Apoly002907	301.652775134342	-0.505016400796033	0.149813324574066	-3.37097118852308	0.000749036910801945	0.00337453065501624	g25703	CAC1H_MOUSE	Voltage-dependent T-type calcium channel subunit alpha-1H
Apoly002908	5.22108059483193	-1.72843055335138	0.419438794405533	-4.12081709275622	3.77531066526423e-05	0.000332355686939654	g25704	CAC1G_RAT	Voltage-dependent T-type calcium channel subunit alpha-1G
Apoly002909	3.74546939998918	-1.57868928386169	0.489000296606105	-3.22840148527219	0.00124484127405565	0.00505840672417196	g25705	CAC1G_RAT	Voltage-dependent T-type calcium channel subunit alpha-1G
Apoly002915	8.37740724692416	-0.917608421081382	0.346213976049764	-2.65040837331618	0.00803945306350192	0.0223682270231678	g25719	SDK1_HUMAN	Protein sidekick-1 {ECO:0000303|PubMed:15213259}
Apoly002917	8.15733811185287	-0.63684785120759	0.269963901906895	-2.35901113707871	0.0183237058374923	0.0430732051434807	g25722	No_ID	No_Description
Apoly002921	51.683834662097	-0.53542399963964	0.183715599807401	-2.91441772065602	0.00356352730689183	0.0116472849221062	g25727	PX11B_MOUSE	Peroxisomal membrane protein 11B
Apoly002923	96.9620316123059	1.34729474037418	0.280124410657541	4.80962989698632	1.51210006486413e-06	2.80780438254024e-05	g25730	SMAD4_RAT	Mothers against decapentaplegic homolog 4
Apoly002929	37.7757167340212	-1.17723205186238	0.24484068745685	-4.80815531148127	1.52329402217777e-06	2.81809394102888e-05	g25743	THS7A_HUMAN	Thrombospondin type-1 domain-containing protein 7A
Apoly002932	641.271945020889	-1.43800125995452	0.295728424748369	-4.86257369807482	1.15869216192839e-06	2.29253020195438e-05	g25752	NMDE1_RAT	Glutamate receptor ionotropic, NMDA 2A
Apoly002941	377.544302990504	0.572341716602283	0.165889076167327	3.45014710929477	0.000560281149482099	0.00267830748026151	g25768	ARC1B_MOUSE	Actin-related protein 2/3 complex subunit 1B
Apoly002954	1247.91182826397	0.619159719476052	0.268507814499327	2.3059281184444	0.0211146491664254	0.0483594264301799	g25786	SPCS3_MOUSE	Signal peptidase complex subunit 3 {ECO:0000312|MGI:MGI:1923937}
Apoly002956	130.034714861724	0.836742705659981	0.230672318233514	3.62740840369467	0.000286280283638877	0.00158170661773145	g25788	ASB5_HUMAN	Ankyrin repeat and SOCS box protein 5
Apoly002957	391.882220723262	0.852989850873048	0.194419407585515	4.38736986942963	1.1472959388384e-05	0.000132204828799753	g25792	ASB5_BOVIN	Ankyrin repeat and SOCS box protein 5
Apoly002961	876.872139634958	0.577328585746559	0.183840402117637	3.14037925883742	0.00168729243702962	0.00644194219011291	g25799	GALT7_PONAB	N-acetylgalactosaminyltransferase 7
Apoly002964	6.76926069187898	1.01273612970279	0.350516578491362	2.88926741799673	0.0038614053858936	0.0124043544173727	g25806	ASGR2_MOUSE	Asialoglycoprotein receptor 2
Apoly002973	1016.65044380286	-0.528350933820791	0.163451936562771	-3.23245441400988	0.00122731716172011	0.00501207654880794	g25841	TEN3_DANRE	Teneurin-3
Apoly002975	9.07682147634085	0.976179029070839	0.299269790100994	3.26186959512823	0.00110680046140964	0.00461194245287702	g25844	CEP44_XENLA	Centrosomal protein of 44 kDa
Apoly002984	38.2570391923685	-0.940915092528499	0.236249305567032	-3.98272109316964	6.81306936879412e-05	0.000523285277125481	g25859	CCSAP_DANRE	Centriole, cilia and spindle-associated protein
Apoly002986	27.739695706107	0.649452893162687	0.208984296957331	3.10766360256861	0.0018857257948905	0.00705021021735751	g25861	CDC6_HUMAN	Cell division control protein 6 homolog
Apoly002989	321.575378856331	0.514225865060806	0.140721987170516	3.6541970121393	0.000257988118989433	0.00145526631460964	g25865	RM21_BOVIN	39S ribosomal protein L21, mitochondrial
Apoly002993	82.3028206608493	-1.00814293920098	0.160591849044748	-6.27767190674829	3.43680183186214e-10	4.7551299711687e-08	g25869	GP158_RAT	Probable G-protein coupled receptor 158
Apoly002995	96.2582803441074	-0.767522445303961	0.159352927292232	-4.81649417017879	1.46102431540901e-06	2.73378521188961e-05	g25872	MRP7_MOUSE	Multidrug resistance-associated protein 7
Apoly002996	33.665996839081	-0.785439850510236	0.284126038277709	-2.76440644184302	0.00570264579577504	0.0169500577835994	g25873	AHNK_HUMAN	Neuroblast differentiation-associated protein AHNAK
Apoly003003	290.470571889568	-0.614409156855472	0.175482059326776	-3.50126479716849	0.000463055504395356	0.00230553763174241	g25881	AKT3_HUMAN	RAC-gamma serine/threonine-protein kinase
Apoly003009	314.89227222611	0.598996896655592	0.162254956696969	3.69170168264438	0.000222758653002875	0.00130215389930006	g25902	PUS10_MOUSE	Putative tRNA pseudouridine synthase Pus10
Apoly003014	8.78338519135928	0.788067735415283	0.309283216451273	2.54804558895113	0.0108328313504779	0.0283512238634394	g25907	FAT4_MOUSE	Protocadherin Fat 4
Apoly003024	254.597044792269	0.773853611429306	0.206690494072143	3.74402129572153	0.000181098293813198	0.00111153957467913	g25958	RBM34_HUMAN	RNA-binding protein 34
Apoly003037	59.566029387301	0.602476748698442	0.134878390346535	4.46681449230329	7.93929168787212e-06	0.000100053408461593	g25977	No_ID	No_Description
Apoly003038	137.442487031168	-0.529100214972652	0.159034831945664	-3.32694547791534	0.000878035511665995	0.00382585134125123	g25978	No_ID	No_Description
Apoly003041	195.625720080294	-0.569662942865827	0.162187859924244	-3.51236487818454	0.000444137781914067	0.00223227807655811	g25987	TMX2B_DANRE	Thioredoxin-related transmembrane protein 2-B
Apoly003042	200.883859013728	-0.501558459598856	0.177824921607333	-2.82051837878146	0.00479461269165646	0.0147644064714261	g25988	ZDHC5_CANLF	Palmitoyltransferase ZDHHC5
Apoly003047	1219.9165815506	0.562897932916135	0.23077984554968	2.43911218319522	0.0147233967424525	0.0361633423926697	g26002	ASPP2_HUMAN	Apoptosis-stimulating of p53 protein 2
Apoly003048	224.918883196922	-0.688481091816006	0.163626518589263	-4.20763759903882	2.58054273096397e-05	0.000247075648319928	g26003	GTPB2_MOUSE	GTP-binding protein 2
Apoly003057	476.039412543037	-0.608305807502364	0.139359728929738	-4.36500423884333	1.27120293495578e-05	0.000143618884779046	g26021	AT2A2_HUMAN	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2
Apoly003058	131.491805496892	-1.01526780123778	0.192435296491549	-5.27589179193209	1.3211202998131e-07	4.50625877264375e-06	g26022	AT2A2_CHICK	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2
Apoly003059	345.611416269655	-0.542869737275843	0.133176657682127	-4.07631297198937	4.57554253588141e-05	0.000383514011102654	g26023	AT2A2_FELCA	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2
Apoly003062	216.212544167268	-0.82167116496178	0.150931548816119	-5.4439987623981	5.20975819075562e-08	2.33157446865092e-06	g26026	GLRB_HUMAN	Glycine receptor subunit beta
Apoly003063	207.547152830027	-1.67219177547576	0.304616202467072	-5.48950371625922	4.03064637623458e-08	1.9325831039466e-06	g26028	GRIA2_HUMAN	Glutamate receptor 2
Apoly003094	20.00533575405	-0.641543542936857	0.224511292342162	-2.85751124695824	0.00426977502316322	0.0134479432318191	g26066	TM246_RAT	Transmembrane protein 246
Apoly003149	316.144374624503	0.932347648747244	0.259576959766971	3.5917966278064	0.000328406095162205	0.00176145087405182	g38064	HCFC1_MOUSE	Host cell factor 1
Apoly003150	37.2968754089423	0.681941138216293	0.291419025161172	2.34007075495205	0.0192800868920162	0.0448067030006438	g38066	SLAP1_CLOTH	Cell surface glycoprotein 1
Apoly003155	25.9255808226334	-0.804973562233206	0.229755926286225	-3.50360304190973	0.000459009032558694	0.00229177902482355	g38082	PLXB3_HUMAN	Plexin-B3
Apoly003173	14.0246247554221	-1.04445670786061	0.314149181317758	-3.32471567641666	0.000885087460888969	0.00385230689944297	g38135	NOL4L_HUMAN	Nucleolar protein 4-like
Apoly003176	47.2797520388857	0.508357332168241	0.212186914854368	2.39579963032662	0.0165841533598192	0.0397740308911581	g38142	L1CAM_TAKRU	Neural cell adhesion molecule L1
Apoly003178	374.390607513858	-0.940506204072566	0.260388625340823	-3.61193275183022	0.000303923389132219	0.00165728082883172	g38147	L1CAM_TAKRU	Neural cell adhesion molecule L1
Apoly003180	144.573896894736	0.65847022968353	0.183717473129825	3.58414590874662	0.000338183006417319	0.00180061830002197	g38151	NSE3_MOUSE	Non-structural maintenance of chromosomes element 3 homolog
Apoly003182	2624.14036960345	-0.504746319167033	0.151826059458524	-3.32450384978161	0.000885760105475952	0.0038535970119569	g38153	VAS1_BOVIN	V-type proton ATPase subunit S1
Apoly003193	260.358597866616	-0.838485413373747	0.22693858659509	-3.69476793679779	0.000220087703924601	0.00128961023531364	g38169	PDZD4_MOUSE	PDZ domain-containing protein 4
Apoly003204	26.3744482984274	1.37566116971108	0.502439612521294	2.7379632008071	0.00618209930326531	0.0180932079563911	g38190	CAC1F_HUMAN	Voltage-dependent L-type calcium channel subunit alpha-1F {ECO:0000305}
Apoly003206	90.2526640602238	-0.719099133933169	0.272098578315626	-2.64278901560094	0.00822262553987274	0.0227751841676232	g38195	MAGI3_HUMAN	Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3
Apoly003215	45.7256928483774	-1.18204734353307	0.317468978032779	-3.72334755621705	0.000196598586937497	0.00118121481270979	g38213	ELK1_RAT	ETS domain-containing protein Elk-1 {ECO:0000305}
Apoly003217	113.531371019145	-0.686931781892277	0.199401317337002	-3.44497113191742	0.000571120383372749	0.00271887622295236	g38215	LRRN1_BOVIN	Leucine-rich repeat neuronal protein 1
Apoly003219	71.6656242893046	1.6920020718443	0.256347758001015	6.60041689086119	4.1000318263605e-11	9.70521991475962e-09	g38218	PIM2_DANRE	Serine/threonine-protein kinase pim-2
Apoly003222	44.7740192745161	-1.22090317221121	0.272770030650759	-4.47594323063441	7.60746985144796e-06	9.68030830125636e-05	g38222	SC6A8_RAT	Sodium- and chloride-dependent creatine transporter 1
Apoly003225	255.257923272361	-1.61494540705002	0.252501432331891	-6.39578711350563	1.59722409254836e-10	2.70522946088773e-08	g38227	PLXA3_DANRE	Plexin A3
Apoly003226	34.9585457778468	0.513995374559399	0.206407013473386	2.49020305032257	0.0127670132858787	0.0324074302361315	g38229	PTN18_MOUSE	Tyrosine-protein phosphatase non-receptor type 18
Apoly003227	526.187265479016	-0.573355099311906	0.124390396893573	-4.60931963905912	4.03988824600674e-06	5.95883516285994e-05	g38230	GRAP1_HUMAN	GRIP1-associated protein 1 {ECO:0000305}
Apoly003229	21.7915239520706	-1.15050362734674	0.325102993450083	-3.53888967658303	0.00040181374385375	0.00206823018744947	g38234	KCND1_BOVIN	Potassium voltage-gated channel subfamily D member 1
Apoly003230	29.9588037992102	-1.27196803149691	0.247073249277438	-5.1481414326187	2.63080104066805e-07	7.71452955910524e-06	g38237	KCND1_HUMAN	Potassium voltage-gated channel subfamily D member 1
Apoly003234	140.239082701944	-1.26426870582407	0.267285492531626	-4.73003115077217	2.24485389137712e-06	3.75358675777755e-05	g38246	ARL8A_MOUSE	ADP-ribosylation factor-like protein 8A
Apoly003235	1411.07340222756	-0.714007385796256	0.264954327258902	-2.69483194776645	0.00704241399182646	0.0201195736073018	g38248	G37L1_HUMAN	G-protein coupled receptor 37-like 1
Apoly003236	8.61352435529211	-1.52769759301577	0.344383020951439	-4.43604213934574	9.16279190135838e-06	0.000111814517072042	g38251	ITPR3_MOUSE	Inositol 1,4,5-trisphosphate receptor type 3
Apoly003237	20.6127133591447	-1.38517869000385	0.300020954213031	-4.61693981887776	3.89440145583625e-06	5.79696810831902e-05	g38252	ITPR3_HUMAN	Inositol 1,4,5-trisphosphate receptor type 3
Apoly003238	531.580051879317	-0.569648530356449	0.157822500901147	-3.60942531707347	0.000306876106110297	0.00166977847257805	g38253	ITPR3_MOUSE	Inositol 1,4,5-trisphosphate receptor type 3
Apoly003253	173.182132426455	-0.60579787613072	0.256754902630114	-2.35944034534539	0.0183025232837825	0.0430337093054661	g38285	XKR7_RAT	XK-related protein 7
Apoly003266	9.65255963550393	0.858383381954276	0.306968948822795	2.79631990546965	0.00516882094133252	0.0156522541668249	g38312	CAV2_PAPAN	Caveolin-2
Apoly003274	217.125299210982	-1.1379109366911	0.263035091611603	-4.32608033292886	1.51786086143236e-05	0.000163454858957462	g38325	F120C_MOUSE	Constitutive coactivator of PPAR-gamma-like protein 2
Apoly003277	253.129185219061	-0.657692359240678	0.240897827274996	-2.73017140370424	0.00633014038675249	0.0184577423832779	g38330	ACSA_HUMAN	Acetyl-coenzyme A synthetase, cytoplasmic
Apoly003279	104.061829812992	-1.40646966719707	0.240200473769007	-5.85539922185842	4.75865513104338e-09	3.83169251473809e-07	g38333	SNPH_RAT	Syntaphilin
Apoly003285	1534.64415929861	0.737987280369783	0.129522605635114	5.69774887365077	1.21399691717331e-08	8.00382464151144e-07	g38345	COX42_THUOB	Cytochrome c oxidase subunit 4 isoform 2, mitochondrial
Apoly003288	30.7990616862066	-0.618366393278662	0.229361273216931	-2.69603662643523	0.00701699506178597	0.0200527857423868	g38348	PAR6B_MOUSE	Partitioning defective 6 homolog beta
Apoly003302	905.081342430242	-0.52208623457185	0.0918260738541633	-5.68559900972156	1.30354935300556e-08	8.36955364003277e-07	g38367	UBP19_HUMAN	Ubiquitin carboxyl-terminal hydrolase 19
Apoly003304	3.65494954434942	-1.27650301917885	0.531700391531339	-2.40079382958967	0.0163595508192529	0.0393253249765938	g38370	KLD8B_RAT	Kelch domain-containing protein 8B
Apoly003309	86.4698860339345	0.581720923793527	0.196098967340993	2.96646602315852	0.00301243644098051	0.0102343660307702	g38394	TNR14_HUMAN	Tumor necrosis factor receptor superfamily member 14
Apoly003310	65.9591461639862	0.532650634753994	0.147376085809308	3.61422704252844	0.00030124499575077	0.00164678921299816	g38395	DNSL3_RAT	Deoxyribonuclease gamma
Apoly003311	8433.69953270764	0.766100493274481	0.135073812321829	5.67171741217429	1.41373038632015e-08	8.864396127559e-07	g38396	RL10_RAT	60S ribosomal protein L10 {ECO:0000305}
Apoly003316	45.5625441428996	0.569596811048134	0.148118019444053	3.84556054142542	0.000120277161737803	0.000810385938498841	g38402	HAUS7_MOUSE	HAUS augmin-like complex subunit 7
Apoly003318	465.939550566594	0.944429872970371	0.194174118849126	4.86382983771485	1.1513590628736e-06	2.2803176923667e-05	g38404	ZHANG_MOUSE	CREB/ATF bZIP transcription factor
